qid,set,kind,field,question,gold_answer,arm,model_answer,correct,route,latency_ms,cost_usd
lo0091,single,lookup,address,What is the address on the SKL DAMANSARA ENTERPRISE receipt from 28 July 2017?,"69G, JALAN SS21/60, DAMANSARA UTAMA, 47400 PETALING JAYA, SELANGOR.",B · router,NOT_FOUND,False,vector,684,0.0
lo0092,single,lookup,date,When was the GARDENIA BAKERIES (KL) SDN BHD receipt for 55.14 issued?,20/08/2017,B · router,NOT_FOUND,False,vector,874,0.0
lo0093,single,lookup,address,What is the address on the SANYU STATIONERY SHOP receipt from 23 November 2017?,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",B · router,NOT_FOUND,False,vector,759,0.0
lo0094,single,lookup,total,How much was the receipt from SIN LIANHAP SDN BHD on 05 February 2018?,7.30,B · router,7.30,True,vector,808,0.0
lo0095,single,lookup,address,What is the address on the EXQUISITE GARDEN SDN BHD receipt from 03 June 2018?,"LOT NO R134,GIANT HYPERMARKET PLENTONG NO3, JALAN MASAI LAMA 81750 MASAI. JAHOR BAHRU",B · router,NOT_FOUND,False,vector,754,0.0
lo0096,single,lookup,total,How much was the receipt from MY MYDIN SDN BHD on 15 January 2018?,5.50,B · router,5.50,True,vector,753,0.0
lo0097,single,lookup,address,What is the address on the RESTORAN WAN SHENG receipt from 17 March 2018?,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",B · router,NOT_FOUND,False,vector,653,0.0
lo0098,single,lookup,address,What is the address on the KOH SENG HARDWARE receipt from 01 February 2018?,"NO. 939, BATU LIMA, JALAN IPOH, 51200 KUALA LUMPUR.",B · router,"NO. 939, BATU LIMA, JALAN IPOH, 51200 KUALA LUMPUR",True,vector,1052,0.0
lo0099,single,lookup,address,What is the address on the GARDENIA BAKERIES (KL) SDN BHD receipt from 11 October 2017?,"LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR.",B · router,NOT_FOUND,False,vector,943,0.0
lo0100,single,lookup,address,What is the address on the YIN MA (M) SDN.BHD. receipt from 31 January 2016?,"NO.2, JALAN UDANG SIAR 2, TAMAN SRI SEGAMBUT, 52000 KUALA LUMPUR.",B · router,NOT_FOUND,False,vector,713,0.0
lo0101,single,lookup,address,What is the address on the UROKO JAPANESE CUISINE SDN BHD receipt from 20 March 2018?,"22A-1, JALAN 17/54, SECTION 17, 46400 PETALING JAYA, SELANGOR.",B · router,"22A-1, JALAN 17/54, SECTION 17, 46400 PETALING JAYA, SELANGOR.",True,vector,1413,0.0
lo0102,single,lookup,address,What is the address on the SWC ENTERPRISE SDN BHD receipt from 02 January 2018?,"8 & 10, JALAN IJOK PERMAI 1, PUSAT NIAGA IJOK PERMAI, 48000 IJOK, SELANGOR.",B · router,"8 & 10, Jalan Ijok Permai 1, Pusat Niaga Ijok Permai, 48000 Ijok, Selangor.",True,vector,1235,0.0
lo0103,single,lookup,address,What is the address on the VIVOPAC MARKETING SDN BHD receipt from 17 January 2017?,14 JALAN MANIS 4 TAMAN SEGAR 56100 KL,B · router,14 JALAN MANIS 4 TAMAN SEGAR 56100 KL,True,vector,1056,0.0
lo0104,single,lookup,total,How much was the receipt from GERBANG ALAF RESTAURANTS SDN BHD on 18 January 2018?,38.90,B · router,NOT_FOUND,False,vector,793,0.0
lo0105,single,lookup,address,What is the address on the MOONLIGHT CAKE HOUSE SDN BHD receipt from 07 June 2018?,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",B · router,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya
81750 Johor Bahru, Johor",True,vector,1314,0.0
lo0106,single,lookup,address,What is the address on the DEWINA HOST SDN BHD receipt from 27 March 2018?,"LOT SATMZ 23, MEZZANINE LEVEL SATELLITE BUILDING KUALA LUMPUR INTERNATIONAL AIRPORT",B · router,"Lot SATMZ 23, Mezzanine Level
Satellite Building
Kuala Lumpur International Airport",True,vector,949,0.0
lo0107,single,lookup,total,How much was the receipt from GARDENIA BAKERIES (KL) SDN BHD on 02 September 2017?,48.57,B · router,NOT_FOUND,False,vector,939,0.0
lo0108,single,lookup,total,How much was the receipt from POPULAR BOOK CO. (M) SDN BHD on 20 August 2017?,5.05,B · router,NOT_FOUND,False,vector,793,0.0
lo0109,single,lookup,address,What is the address on the MR. D.I.Y. (M) SDN BHD receipt from 06 May 2016?,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",B · router,NOT_FOUND,False,vector,754,0.0
lo0110,single,lookup,date,When was the UNIHAKKA INTERNATIONAL SDN BHD receipt for 6.60 issued?,20/03/2018,B · router,NOT_FOUND,False,vector,654,0.0
lo0111,single,lookup,total,How much was the receipt from PASAR MINI JIN SENG on 03 March 2018?,33.80,B · router,NOT_FOUND,False,vector,748,0.0
lo0112,single,lookup,total,How much was the receipt from MR. D.I.Y. (M) SDN BHD on 22 April 2018?,27.20,B · router,NOT_FOUND,False,vector,752,0.0
lo0113,single,lookup,date,When was the MODERN DEPOT SDN BHD receipt for 150.00 issued?,04/12/2016,B · router,04/12/2016,True,vector,792,0.0
lo0114,single,lookup,total,How much was the receipt from TEO HENG STATIONERY & BOOKS on 15 March 2018?,127.20,B · router,NOT_FOUND,False,vector,816,0.0
lo0115,single,lookup,address,What is the address on the CROSS CHANNEL NETWORK SDN. BHD. receipt from 29 January 2018?,"47, JALAN MERANTI 1, SEK. 3, BANDAR UTAMA BATANG KALI, 44300 BATANG KALI, SELANGOR.",B · router,"47, JALAN MERANTI 1, SEK. 3, BANDAR UTAMA BATANG KALI, 44300 BATANG KALI, SELANGOR.",True,vector,1314,0.0
lo0116,single,lookup,address,What is the address on the MR. D.I.Y. (M) SDN BHD receipt from 21 March 2018?,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",B · router,NOT_FOUND,False,vector,754,0.0
lo0117,single,lookup,total,How much was the receipt from UNIHAKKA INTERNATIONAL SDN BHD on 07 March 2018?,8.20,B · router,NOT_FOUND,False,vector,721,0.0
lo0118,single,lookup,address,What is the address on the NSK TRADE CITY-SELAYANG receipt from 27 October 2017?,LOT 4674 & 4675 SELAYANG BATU 8 JALAN IPOH 68100 BATU CAVES,B · router,"LOT 4674 & 4675 SELAYANG BATU 8
JALAN IPOH 68100 BATU CAVES",True,vector,1203,0.0
lo0119,single,lookup,address,What is the address on the KEDAI UBAT & RUNCIT HONG NING SDN. BHD. receipt from 24 December 2016?,"NO.8,JALAN LANG KUNING, KEPONG BARU, 52100 KUALA LUMPUR",B · router,NOT_FOUND,False,vector,866,0.0
lo0120,single,lookup,total,How much was the receipt from UNIHAKKA INTERNATIONAL SDN BHD on 04 May 2018?,6.60,B · router,NOT_FOUND,False,vector,723,0.0
lo0121,single,lookup,total,How much was the receipt from GARDENIA BAKERIES (KL) SDN BHD on 29 August 2017?,37.90,B · router,NOT_FOUND,False,vector,923,0.0
lo0122,single,lookup,date,When was the ROYALTEA receipt for 13.10 issued?,02/06/2018,B · router,NOT_FOUND,False,vector,622,0.0
lo0123,single,lookup,address,What is the address on the GARDENIA BAKERIES (KL) SDN BHD receipt from 01 September 2017?,"LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR.",B · router,NOT_FOUND,False,vector,943,0.0
lo0124,single,lookup,address,What is the address on the SYARIKAT KAM LAI SEONG SDN BHD receipt from 08 March 2018?,"NO. 1442, JALAN SK 11/5, SERI KEMBANGAN 43300 SELANGOR",B · router,NOT_FOUND,False,vector,770,0.0
lo0125,single,lookup,address,What is the address on the KEDAI BUKU NEW ACHEIVERS receipt from 28 December 2017?,"NO. 12 & 14, JALAN JINJANG 27/54 TAMAN ALAM MEGAH, SEKSYEN 27 40400 SHAH ALAM, SELANGOR D. E.",B · router,"NO. 12 & 14, JALAN JINJANG 27/54 TAMAN ALAM MEGAH, SEKSYEN 27 40400 SHAH ALAM, SELANGOR D. E.",True,vector,1570,0.0
lo0126,single,lookup,address,What is the address on the GUARDIAN HEALTH AND BEAUTY SDN BHD receipt from 01 January 2018?,"SOLARIS MOUNT KIARA NO.8 & 10, GF SOLARIS MOUNT KUARA JLN SOLARIS 5",B · router,"NO.8 & 10, GF SOLARIS MOUNT KUARA JLN SOLARIS 5",True,vector,1088,0.0
lo0127,single,lookup,address,What is the address on the FLORISM DE ART receipt from 14 January 2018?,"LOT 2.70.00,LEVEL 2, PAVILION KUALA LUMPUR, 168, JALAN BUKIT BINTANG, 55100 KUALA LUMPUR, MALAYSIA.",B · router,NOT_FOUND,False,vector,692,0.0
lo0128,single,lookup,date,When was the RESTORAN WAN SHENG receipt for 2.30 issued?,27/06/2018,B · router,NOT_FOUND,False,vector,666,0.0
lo0129,single,lookup,total,How much was the receipt from CHOP YEW LIAN on 23 March 2017?,30.00,B · router,30.00,True,vector,734,0.0
lo0130,single,lookup,total,How much was the receipt from RESTORAN WAN SHENG on 07 March 2018?,4.80,B · router,NOT_FOUND,False,vector,712,0.0
lo0131,single,lookup,total,How much was the receipt from UNIHAKKA INTERNATIONAL SDN BHD on 14 June 2018?,10.15,B · router,NOT_FOUND,False,vector,724,0.0
lo0132,single,lookup,total,How much was the receipt from MR. D.I.Y. (M) SDN BHD on 14 April 2018?,5.00,B · router,NOT_FOUND,False,vector,779,0.0
lo0133,single,lookup,total,How much was the receipt from GARDENIA BAKERIES (KL) SDN BHD on 02 October 2017?,35.58,B · router,NOT_FOUND,False,vector,916,0.0
lo0134,single,lookup,total,How much was the receipt from GRAND COMPANIONS SDN BHD on 03 March 2019?,269.40,B · router,NOT_FOUND,False,vector,735,0.0
lo0135,single,lookup,address,What is the address on the GREAT ZONE HOUSEHOLD CENTRE SDN BHD receipt from 18 February 2018?,"60 & 62. JALAN CIKU, 86000,KLUANG",B · router,NOT_FOUND,False,vector,759,0.0
lo0136,single,lookup,total,How much was the receipt from SUPER SEVEN CASH & CARRY SDN BHD on 01 March 2018?,408.45,B · router,NOT_FOUND,False,vector,792,0.0
lo0137,single,lookup,total,How much was the receipt from HIGH FIVE ENTERPRISE on 05 April 2018?,95.48,B · router,NOT_FOUND,False,vector,681,0.0
lo0138,single,lookup,address,What is the address on the MAXINCOME RESOURCES SDN BHD receipt from 10 April 2018?,"NO 16A, JALAN ASTAKA U8/83, BUKIT JELUTONG, 40150 SHAH ALAM, SELANGOR, D.E.",B · router,NOT_FOUND,False,vector,698,0.0
lo0139,single,lookup,total,How much was the receipt from GERBANG ALAF RESTAURANTS SDN BHD on 30 April 2017?,47.15,B · router,NOT_FOUND,False,vector,792,0.0
lo0140,single,lookup,address,What is the address on the 99 SPEED MART S/B receipt from 20 September 2016?,"LOT P.T. 33198, BATU 4 JALAN KAPAR, MUKIM KAPAR 42100 KLANG, SELANGOR 1558-TMN PUSAT KEPONG",B · router,"LOT P.T. 33198, BATU 4
JALAN KAPAR, MUKIM KAPAR
42100 KLANG, SELANGOR",True,vector,1272,0.0
lo0141,single,lookup,address,What is the address on the PREMIO STATIONERY SDN BHD receipt from 20 March 2018?,"NO 57, JALAN SS 3/29, 47300 PETALING JAYA, SELANGOR",B · router,"No 57, Jalan SS 3/29, 47300 Petaling Jaya, Selangor.",True,vector,1117,0.0
lo0142,single,lookup,total,How much was the receipt from KECHARA VEGETARIAN RESTAURANT S/B on 15 May 2018?,64.50,B · router,64.50,True,vector,887,0.0
lo0143,single,lookup,total,How much was the receipt from TS TOOLS HARDWARE & MACHINERY SDN BHD on 21 March 2018?,7.40,B · router,7.40,True,vector,852,0.0
lo0144,single,lookup,total,How much was the receipt from BEYOND BROTHERS HARDWARE on 10 November 2017?,67.85,B · router,67.85,True,vector,787,0.0
lo0145,single,lookup,date,When was the GOLDEN ARCHES RESTAURANTS SDN BHD receipt for 14.70 issued?,03/12/2016,B · router,03/12/2016,True,vector,881,0.0
lo0146,single,lookup,total,How much was the receipt from UNIHAKKA INTERNATIONAL SDN BHD on 05 June 2018?,7.50,B · router,NOT_FOUND,False,vector,723,0.0
lo0147,single,lookup,date,When was the AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD receipt for 28.00 issued?,22/09/2017,B · router,NOT_FOUND,False,vector,852,0.0
lo0148,single,lookup,total,How much was the receipt from 99 SPEED MART S/B on 06 December 2016?,85.45,B · router,NOT_FOUND,False,vector,724,0.0
lo0149,single,lookup,date,When was the LA STATIONERY SDN BHD receipt for 56.80 issued?,09/02/2018,B · router,NOT_FOUND,False,vector,669,0.0
lo0150,single,lookup,total,How much was the receipt from MR. D.I.Y. (M) SDN BHD on 27 April 2018?,1.90,B · router,NOT_FOUND,False,vector,755,0.0
lo0151,single,lookup,total,How much was the receipt from SANYU STATIONERY SHOP on 28 October 2017?,21.90,B · router,NOT_FOUND,False,vector,760,0.0
lo0152,single,lookup,address,What is the address on the UNIHAKKA INTERNATIONAL SDN BHD receipt from 03 May 2018?,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",B · router,NOT_FOUND,False,vector,699,0.0
lo0153,single,lookup,address,What is the address on the AEON CO. (M) BHD receipt from 09 July 2017?,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",B · router,NOT_FOUND,False,vector,698,0.0
lo0154,single,lookup,date,When was the KING'S CONFECTIONERY S/B receipt for 9.90 issued?,07/02/2017,B · router,07/02/17,True,vector,796,0.0
lo0155,single,lookup,total,How much was the receipt from KEDAI PAPAN YEW CHUAN on 10 March 2018?,84.80,B · router,NOT_FOUND,False,vector,833,0.0
lo0156,single,lookup,total,How much was the receipt from SWC ENTERPRISE SDN BHD on 08 January 2018?,8.00,B · router,8.00,True,vector,798,0.0
lo0157,single,lookup,total,How much was the receipt from GARDENIA BAKERIES (KL) SDN BHD on 27 October 2017?,35.88,B · router,NOT_FOUND,False,vector,942,0.0
lo0158,single,lookup,total,How much was the receipt from LIM SENG THO HARDWARE TRADING on 08 February 2018?,10.50,B · router,8.40,False,vector,793,0.0
lo0159,single,lookup,total,How much was the receipt from GARDENIA BAKERIES (KL) SDN BHD on 28 October 2017?,32.26,B · router,NOT_FOUND,False,vector,923,0.0
lo0160,single,lookup,date,When was the POPULAR BOOK CO. (M) SDN BHD receipt for 30.50 issued?,05/03/2018,B · router,NOT_FOUND,False,vector,723,0.0
lo0161,single,lookup,total,How much was the receipt from HON HWA HARDWARE TRADING on 21 September 2017?,10.40,B · router,10.40,True,vector,781,0.0
lo0162,single,lookup,total,How much was the receipt from THE CUT STEAKHOUSE &BURGERS on 01 January 2017?,167.55,B · router,167.55,True,vector,805,0.0
lo0163,single,lookup,total,How much was the receipt from SANYU STATIONERY SHOP on 12 September 2017?,8.70,B · router,8.70,True,vector,789,0.0
lo0164,single,lookup,total,How much was the receipt from MR. D.I.Y. (M) SDN BHD on 11 January 2016?,32.80,B · router,NOT_FOUND,False,vector,755,0.0
lo0165,single,lookup,address,What is the address on the EVERGREEN LIGHT SDN BHD receipt from 10 July 2017?,"NO.7-1, JALAN PUTERI 7/11, BANDAR PUTERI, 47100 PUCHONG, BELANGOR",B · router,"NO.7-1, JALAN PUTERI 7/11, BANDAR PUTERI, 47100 PUCHONG, BELANGOR",True,vector,1201,0.0
lo0166,single,lookup,address,What is the address on the POTTERS GARDEN SDN BHD receipt from 04 January 2018?,"BATU 11 . SG BULOH , 47000 SELANGOR .",B · router,"Batu 11. Sg Buloh, 47000 Selangor.",True,vector,1015,0.0
lo0167,single,lookup,total,How much was the receipt from AA PHARMACY on 29 January 2018?,46.20,B · router,46.20,True,vector,762,0.0
lo0168,single,lookup,date,When was the UNIHAKKA INTERNATIONAL SDN BHD receipt for 7.30 issued?,06/05/2018,B · router,NOT_FOUND,False,vector,654,0.0
lo0169,single,lookup,date,When was the UNIHAKKA INTERNATIONAL SDN BHD receipt for 8.20 issued?,02/05/2018,B · router,NOT_FOUND,False,vector,654,0.0
lo0170,single,lookup,address,What is the address on the KEDAI PAPAN YEW CHUAN receipt from 16 March 2018?,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",B · router,NOT_FOUND,False,vector,777,0.0
lo0171,single,lookup,date,When was the CHEF HENRY RIBS HOUSE receipt for 103.85 issued?,05/06/2018,B · router,05/06/2018,True,vector,879,0.0
lo0172,single,lookup,total,How much was the receipt from GLOBAL FOOD EMPIRE SDN BHD on 01 May 2018?,38.35,B · router,38.35,True,vector,769,0.0
lo0173,single,lookup,address,What is the address on the UNIHAKKA INTERNATIONAL SDN BHD receipt from 13 March 2018?,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",B · router,NOT_FOUND,False,vector,696,0.0
lo0174,single,lookup,address,What is the address on the GARDENIA BAKERIES (KL) SDN BHD receipt from 24 September 2017?,"LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR.",B · router,NOT_FOUND,False,vector,949,0.0
lo0175,single,lookup,total,How much was the receipt from C W KHOO HARDWARE SDN BHD on 31 March 2018?,14.65,B · router,NOT_FOUND,False,vector,803,0.0
lo0176,single,lookup,total,How much was the receipt from SYARIKAT PERNIAGAAN GIN KEE on 27 January 2018?,22.26,B · router,94.34,False,vector,884,0.0
lo0177,single,lookup,total,How much was the receipt from RESTORAN WAN SHENG on 10 March 2018?,7.20,B · router,NOT_FOUND,False,vector,696,0.0
lo0178,single,lookup,total,How much was the receipt from SUPER SEVEN CASH & CARRY SDN BHD on 21 March 2018?,18.30,B · router,NOT_FOUND,False,vector,794,0.0
lo0179,single,lookup,address,What is the address on the 99 SPEED MART S/B receipt from 10 March 2018?,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1572-TMN BKT PANDAN",B · router,"LOT P.T. 2811, JALAN ANGSA,
TAMAN BERKELEY
41150 KLANG, SELANGOR",True,vector,1192,0.0
lo0180,single,lookup,total,How much was the receipt from KAISON FURNISHING SDN BHD on 25 March 2018?,18.70,B · router,NOT_FOUND,False,vector,764,0.0
lo0181,single,lookup,address,What is the address on the STAR GROCER SDN BHD receipt from 25 March 2018?,"NO 4, DESA PANDAN, OFF KAMPONG PANDAN, 55100 KUALA LUMPUR",B · router,NOT_FOUND,False,vector,708,0.0
lo0182,single,lookup,address,What is the address on the OJC MARKETING SDN BHD receipt from 15 January 2019?,"NO 2 & 4, JALAN BAYU 4, BANDAR SERI ALAM, B1750 MASAI, JOHOR",B · router,NOT_FOUND,False,vector,709,0.0
lo0183,single,lookup,date,When was the SANYU STATIONERY SHOP receipt for 8.70 issued?,14/10/2017,B · router,12/09/2017,False,vector,830,0.0
lo0184,single,lookup,total,How much was the receipt from UNIHAKKA INTERNATIONAL SDN BHD on 26 March 2018?,8.20,B · router,NOT_FOUND,False,vector,725,0.0
lo0185,single,lookup,total,How much was the receipt from RESTORAN HWA MUI SUTERA SDN BHD on 29 April 2018?,91.50,B · router,NOT_FOUND,False,vector,810,0.0
lo0186,single,lookup,date,When was the RESTORAN HOETIM receipt for 83.00 issued?,28/05/2018,B · router,NOT_FOUND,False,vector,613,0.0
lo0187,single,lookup,address,What is the address on the SUPER SEVEN CASH & CARRY SDN BHD receipt from 27 January 2018?,"NO. 1 JALAN EURO 1 OFF JALAN BATU TIGA SUNGAI BULOH SEKSYEN U3 SHAH ALAM, 40150",B · router,NOT_FOUND,False,vector,779,0.0
lo0188,single,lookup,total,How much was the receipt from GUDANG HASIL RESTAURANT SDN BHD on 02 December 2016?,15.80,B · router,15.80,True,vector,821,0.0
lo0189,single,lookup,address,What is the address on the MOONLIGHT CAKE HOUSE SDN BHD receipt from 02 June 2018?,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",B · router,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya
81750 Johor Bahru, Johor",True,vector,1313,0.0
lo0190,single,lookup,total,How much was the receipt from BIRU PETROLEUM on 11 November 2016?,6.40,B · router,6.40,True,vector,709,0.0
lo0191,single,lookup,total,How much was the receipt from UNIHAKKA INTERNATIONAL SDN BHD on 12 May 2018?,6.60,B · router,NOT_FOUND,False,vector,723,0.0
